PkMn, PokeName, Quick Move Name, Charge Move Name, Attack(IV0), Defense(IV0), Att*Def(IV0), Should use charge, Base Attack, Base Defense, Base Stamina, Quick Move PPS, Charge Move PPS, Charge PPS Active Fraction, Total PPS, IV10%, IV20%, IV30%, IV40%, IV50%, IV60%, IV70%, IV80%, IV90%, IV100%
138,Omanyte,Mud Shot,Ancient Power,14.4,11.2,161.28,0,132,160,70,10.9090909091,9.994949495,0.3252788104,10.9090909091,168.16995,175.239818182,182.491813636,189.928145455,197.551022727,205.362654545,213.36525,221.561018182,229.952168182,238.540909091
138,Omanyte,Mud Shot,Brine,14.4,11.2,161.28,0,132,160,70,10.9090909091,10.6893939394,0.3252788104,10.9090909091,168.16995,175.239818182,182.491813636,189.928145455,197.551022727,205.362654545,213.36525,221.561018182,229.952168182,238.540909091
138,Omanyte,Mud Shot,Rock Tomb,14.4,11.2,161.28,0,132,160,70,10.9090909091,10.1871657754,0.3252788104,10.9090909091,168.16995,175.239818182,182.491813636,189.928145455,197.551022727,205.362654545,213.36525,221.561018182,229.952168182,238.540909091
139,Omastar,Rock Throw,Ancient Power,20.9249552862,28.28,591.757735493,1,180,202,140,11.0294117647,12.4285130719,0.4256756757,11.624975159,607.560479693,623.638648618,639.994596323,656.630676868,673.549244309,690.752652704,708.24325611,726.023408585,744.095464186,762.461776971
139,Omastar,Rock Throw,Hydro Pump,25.4040726069,28.28,718.427173323,1,180,202,140,11.0294117647,29.880998452,0.1635916359,14.1133736705,737.612593582,757.132394946,776.989435374,797.186572824,817.726665254,838.612570623,859.847146888,881.433252008,903.373743941,925.671480644
139,Omastar,Rock Throw,Rock Slide,25.1132230538,28.28,710.201947961,1,180,202,140,11.0294117647,19.8069852941,0.3329369798,13.9517905854,729.167715607,748.464036052,768.093734533,788.059636287,808.364566553,829.011350567,850.002813568,871.341780793,893.03107748,915.073528865
139,Omastar,Water Gun,Ancient Power,27,28.28,763.56,0,180,202,140,15,12.5277777778,0.3329369798,15,783.95068125,804.69675,825.80124375,847.2672,869.09765625,891.29565,913.86421875,936.8064,960.12523125,983.82375
139,Omastar,Water Gun,Hydro Pump,36.3636422977,28.28,1028.36380418,1,180,202,140,15,29.9802631579,0.3472584856,20.2020234987,1055.82600563,1083.76684352,1112.19040877,1141.10079227,1170.50208495,1200.39837771,1230.79376145,1261.6923271,1293.09816556,1325.01536774
139,Omastar,Water Gun,Rock Slide,32.0853470437,28.28,907.373614396,1,180,202,140,15,19.90625,0.5758354756,17.8251928021,931.604802706,956.258314396,981.337759068,1006.84674632,1032.78888576,1059.16778699,1085.98705961,1113.25031321,1140.96115741,1169.1232018
140,Kabuto,Scratch,Ancient Power,17.76,8.52,151.3152,0,148,142,60,12,10.0222222222,0.5758354756,12,158.324985,165.5262,172.921275,180.51264,188.302725,196.29396,204.488775,212.8896,221.498865,230.319
140,Kabuto,Scratch,Aqua Jet,17.76,8.52,151.3152,0,148,142,60,12,10.9382978723,0.5758354756,12,158.324985,165.5262,172.921275,180.51264,188.302725,196.29396,204.488775,212.8896,221.498865,230.319
140,Kabuto,Scratch,Rock Tomb,17.76,8.52,151.3152,0,148,142,60,12,10.3235294118,0.5758354756,12,158.324985,165.5262,172.921275,180.51264,188.302725,196.29396,204.488775,212.8896,221.498865,230.319
140,Kabuto,Mud Shot,Ancient Power,16.1454545455,8.52,137.559272727,0,148,142,60,10.9090909091,9.994949495,0.5758354756,10.9090909091,143.931804545,150.478363636,157.201159091,164.1024,171.184295455,178.449054545,185.898886364,193.536,201.362604545,209.380909091
140,Kabuto,Mud Shot,Aqua Jet,16.1471700613,8.52,137.573888922,1,148,142,60,10.9090909091,10.9110251451,0.5992714026,10.9102500414,143.947097846,150.494352534,157.217862311,164.119836503,171.202484436,178.468015435,185.918638826,193.556563934,201.384000086,209.403156607
140,Kabuto,Mud Shot,Rock Tomb,16.1454545455,8.52,137.559272727,0,148,142,60,10.9090909091,10.1871657754,0.5992714026,10.9090909091,143.931804545,150.478363636,157.201159091,164.1024,171.184295455,178.449054545,185.898886364,193.536,201.362604545,209.380909091
141,Kabutops,Mud Shot,Ancient Power,20.7272727273,22.8,472.581818182,0,190,190,120,10.9090909091,9.994949495,0.5992714026,10.9090909091,486.074004545,499.813854545,513.803577273,528.045381818,542.541477273,557.294072727,572.305377273,587.5776,603.11295,618.913636364
141,Kabutops,Mud Shot,Water Pulse,20.7272727273,22.8,472.581818182,0,190,190,120,10.9090909091,10.8787878788,0.5992714026,10.9090909091,486.074004545,499.813854545,513.803577273,528.045381818,542.541477273,557.294072727,572.305377273,587.5776,603.11295,618.913636364
141,Kabutops,Mud Shot,Stone Edge,30.2013748963,22.8,688.591347635,1,190,190,120,10.9090909091,28.5337243402,0.2829204694,15.8954604717,708.250594846,728.270708747,748.654908171,769.406411947,790.528438907,812.024207882,833.896937701,856.149847197,878.786155199,901.809080538
141,Kabutops,Fury Cutter,Ancient Power,17.9678571429,22.8,409.667142857,1,190,190,120,7.5,9.9097222222,0.8120300752,9.4567669173,421.363118508,433.27378641,445.401061558,457.746858947,470.313093574,483.101680432,496.114534518,509.353570827,522.820704354,536.517850094
141,Kabutops,Fury Cutter,Water Pulse,19.2461189516,22.8,438.811512097,1,190,190,120,7.5,10.7935606061,0.7983870968,10.1295362903,451.339557976,464.097569652,477.087598357,490.311695323,503.771911779,517.470298957,531.408908088,545.589790403,560.014997134,574.686579511
141,Kabutops,Fury Cutter,Stone Edge,32.727007772,22.8,746.175777202,1,190,190,120,7.5,27.6814516129,0.481865285,17.2247409326,767.479056886,789.17338125,811.262238306,833.749116062,856.63750253,879.930885719,903.632753639,927.746594301,952.275895713,977.224145887
142,Aerodactyl,Steel Wing,Ancient Power,20.5263157895,25.92,532.042105263,0,182,162,160,11.2781954887,10.0041771094,0.481865285,11.2781954887,546.469553571,561.155075188,576.100953947,591.309473684,606.782918233,622.523571429,638.533717105,654.815639098,671.371621241,688.203947368
142,Aerodactyl,Steel Wing,Iron Head,21.6497449057,25.92,561.161387956,1,182,162,160,11.2781954887,15.2819548872,0.1541722875,11.8954642339,576.378467276,591.867744557,607.631628629,623.672528324,639.992852474,656.595009911,673.481409466,690.65445997,708.116570254,725.870149152
142,Aerodactyl,Steel Wing,Hyper Beam,23.6200206398,25.92,612.230934985,1,182,162,160,11.2781954887,24.2819548872,0.1307189542,12.9780333186,628.832873214,645.731781291,662.930287268,680.431019195,698.236605125,716.349673109,734.7728512,753.508767448,772.560049906,791.929326625
142,Aerodactyl,Bite,Ancient Power,21.84,25.92,566.0928,0,182,162,160,12,10.0222222222,0.1307189542,12,581.443605,597.069,612.971415,629.15328,645.617025,662.36508,679.399875,696.72384,714.339405,732.249
142,Aerodactyl,Bite,Iron Head,24.596852459,25.92,637.550415738,1,182,162,160,12,15.3,0.4590163934,13.5147540984,654.838945303,672.43672623,690.346495254,708.570989115,727.112944549,745.975098295,765.16018709,784.670947672,804.510116779,824.680431148
142,Aerodactyl,Bite,Hyper Beam,31.0577647059,25.92,805.017261176,1,182,162,160,12,24.3,0.4117647059,17.0647058824,826.847008875,849.067239706,871.681409272,894.692973176,918.105387022,941.922106412,966.146586949,990.782284235,1015.83265388,1041.30115147
143,Snorlax,Zen Headbutt,Body Slam,23.3437034875,57.6,1344.59732088,1,180,180,320,11.4285714286,25.9267399267,0.1062308478,12.9687241597,1373.50893535,1402.82001893,1432.53319782,1462.65109816,1493.17634613,1524.11156789,1555.4593896,1587.22243745,1619.40333759,1652.00471618
143,Snorlax,Zen Headbutt,Hyper Beam,24.2742857143,57.6,1398.19885714,1,180,180,320,11.4285714286,24.2857142857,0.16,13.4857142857,1428.26301514,1458.74256686,1489.64024314,1520.95877486,1552.70089286,1584.869328,1617.46681114,1650.49607314,1683.95984486,1717.86085714
143,Snorlax,Zen Headbutt,Earthquake,23.7162561576,57.6,1366.05635468,1,180,180,320,11.4285714286,24.0952380952,0.1379310345,13.1756978654,1395.42938261,1425.20825498,1455.39563985,1485.99420532,1517.00661946,1548.43555034,1580.28366606,1612.55363468,1645.24812429,1678.36980296
143,Snorlax,Lick,Body Slam,26.6958240535,57.6,1537.67946548,1,180,180,320,10,25.891025641,0.3040089087,14.831013363,1570.74274412,1604.26285504,1638.24280154,1672.68558688,1707.59421436,1742.97168724,1778.82100882,1815.14518236,1851.94721116,1889.23009848
143,Snorlax,Lick,Hyper Beam,28.5617647059,57.6,1645.15764706,1,180,180,320,10,24.25,0.4117647059,15.8676470588,1680.53192818,1716.3949725,1752.74999322,1789.60020353,1826.94881664,1864.79904574,1903.15410403,1942.01720471,1981.39156097,2021.28038603
143,Snorlax,Lick,Earthquake,27.3706549118,57.6,1576.54972292,1,180,180,320,10,24.0595238095,0.3702770781,15.2059193955,1610.44879223,1644.81624187,1679.65515104,1714.96859894,1750.75966477,1787.03142773,1823.78696701,1861.02936181,1898.76169134,1936.98703479
144,Articuno,Frost Breath,Ice Beam,34.1777535958,43.56,1488.78294663,1,198,242,180,13.8888888889,22.6074961948,0.3868281605,17.261491715,1521.93750373,1555.5771519,1589.70538659,1624.32570326,1659.44159735,1695.05656432,1731.17409963,1767.79769871,1804.93085704,1842.57707005
144,Articuno,Frost Breath,Icy Wind,27.5,43.56,1197.9,0,198,242,180,13.8888888889,8.5709064328,0.3868281605,13.8888888889,1224.57671875,1251.64375,1279.10390625,1306.96,1335.21484375,1363.87125,1392.93203125,1422.4,1452.27796875,1482.56875
144,Articuno,Frost Breath,Blizzard,36.738400277,43.56,1600.32471607,1,198,242,180,13.8888888889,32.3985042735,0.2520775623,18.5547476147,1635.96326049,1672.1232397,1708.80841104,1746.02253186,1783.76935947,1822.05265123,1860.87616446,1900.24365651,1940.15888471,1980.62560639
145,Zapdos,Thunder Shock,Discharge,32.1601318141,34.92,1123.03180295,1,232,194,180,10.4166666667,17.7604166667,0.4691689008,13.8621257819,1148.52409631,1174.39721693,1200.65397187,1227.29716823,1254.32961308,1281.7541135,1309.57347658,1337.79050938,1366.40801901,1395.42881252
145,Zapdos,Thunder Shock,Thunderbolt,37.8919989775,34.92,1323.18860429,1,232,194,180,10.4166666667,25.7233796296,0.3865030675,16.33275818,1353.22436284,1383.70882309,1414.64529242,1446.03707822,1477.88748787,1510.19982875,1542.97740825,1576.22353374,1609.94151262,1644.13465227
145,Zapdos,Thunder Shock,Thunder,38.8255873104,34.92,1355.78950888,1,232,194,180,10.4166666667,29.3301841085,0.3340732519,16.7351669441,1386.56529262,1417.80083323,1449.49951959,1481.66474057,1514.29988503,1547.40834185,1580.9934999,1615.05874806,1649.60747518,1684.64307016
146,Moltres,Ember,Fire Blast,38.617582897,34.92,1348.52599476,1,242,194,180,11.9047619048,30.7854239257,0.2146596859,15.9576788831,1378.77080297,1409.46118946,1440.60038568,1472.19162304,1504.23813298,1536.74314692,1569.70989631,1603.14161257,1637.04152712,1671.4128714
146,Moltres,Ember,Heat Wave,36.0042426545,34.92,1257.2681535,1,242,194,180,11.9047619048,26.6134085213,0.2021276596,14.8777862209,1285.46622629,1314.07972407,1343.11165959,1372.56504559,1402.44289484,1432.74822008,1463.48403406,1494.65334954,1526.25917927,1558.304536
146,Moltres,Ember,Flamethrower,36.9745306777,34.92,1291.15061126,1,242,194,180,11.9047619048,24.0045155993,0.2788461538,15.278731685,1320.10860151,1349.49321214,1379.3075371,1409.55467033,1440.23770578,1471.35973738,1502.92385909,1534.93316484,1567.39074857,1600.29970424
147,Dratini,Dragon Breath,Wrap,19.2,9.02,173.184,0,128,110,82,15,8.1875,0.2788461538,15,180.85160625,188.73825,196.84696875,205.1808,213.74278125,222.53595,231.56334375,240.828,250.33295625,260.08125
147,Dratini,Dragon Breath,Twister,19.2,9.02,173.184,0,128,110,82,15,11.9490740741,0.2788461538,15,180.85160625,188.73825,196.84696875,205.1808,213.74278125,222.53595,231.56334375,240.828,250.33295625,260.08125
147,Dratini,Dragon Breath,Aqua Tail,23.9299396864,9.02,215.848055971,1,128,110,82,15,24.3111702128,0.3968636912,18.69526538,225.404584883,235.234111407,245.340421335,255.727300458,266.398534568,277.357909456,288.609210912,300.156224729,312.002736697,324.152532607
148,Dragonair,Dragon Breath,Wrap,25.5,18.544,472.872,0,170,152,122,15,8.1875,0.3968636912,15,487.67525625,502.78125,518.19301875,533.9136,549.94603125,566.29335,582.95859375,599.9448,617.25500625,634.89225
148,Dragonair,Dragon Breath,Aqua Tail,31.781951146,18.544,589.364502051,1,170,152,122,15,24.3111702128,0.3968636912,18.69526538,607.814555656,626.641926455,645.850400239,665.443762799,685.425799926,705.800297411,726.571041046,747.741816622,769.316409931,791.298606763
148,Dragonair,Dragon Breath,Dragon Pulse,32.2796812749,18.544,598.594409562,1,170,152,122,15,22.9444444444,0.5019920319,18.9880478088,617.333405388,636.45562749,655.964920946,675.865130837,696.160102241,716.853680239,737.94970991,759.452036335,781.364504592,803.690959761
149,Dragonite,Dragon Breath,Dragon Pulse,47.4701195219,38.584,1831.58709163,1,250,212,182,15,22.9444444444,0.5019920319,18.9880478088,1870.90723248,1910.78149203,1951.21371537,1992.20774757,2033.76743372,2075.89661888,2118.59914816,2161.87886661,2205.73961933,2250.18525139
149,Dragonite,Dragon Breath,Hyper Beam,53.3272058824,38.584,2057.57691176,1,250,212,182,15,30.375,0.4117647059,21.3308823529,2101.74855631,2146.54268934,2191.96363034,2238.01569882,2284.70321429,2332.03049625,2380.0018642,2428.62163765,2477.89413609,2527.82367904
149,Dragonite,Dragon Breath,Dragon Claw,49.3617957746,38.584,1904.57552817,1,250,212,182,15,31.0416666667,0.2957746479,19.7447183099,1945.46256999,1986.92581206,2028.96925267,2071.59689014,2114.81272277,2158.62074886,2203.02496671,2248.02937465,2293.63797096,2339.85475396
149,Dragonite,Steel Wing,Dragon Pulse,31.3368402465,38.584,1209.10064407,1,250,212,182,11.2781954887,18.3375104428,0.1779975278,12.5347360986,1235.05737189,1261.37989465,1288.07075063,1315.13247812,1342.56761539,1370.37870074,1398.56827244,1427.13886878,1456.09302805,1485.43328852
149,Dragonite,Steel Wing,Hyper Beam,32.4450832965,38.584,1251.86109391,1,250,212,182,11.2781954887,24.2819548872,0.1307189542,12.9780333186,1278.73579441,1305.98922637,1333.62401784,1361.64279687,1390.04819152,1418.84282982,1448.02933985,1477.61034964,1507.58848725,1537.96638073
149,Dragonite,Steel Wing,Dragon Claw,30.9813326419,38.584,1195.38373866,1,250,212,182,11.2781954887,24.7431077694,0.0827586207,12.3925330568,1221.04599473,1247.0698959,1273.45795166,1300.21267149,1327.33656487,1354.83214131,1382.70191028,1410.94838127,1439.57406378,1468.58146728
150,Mewtwo,Psycho Cut,Psychic,54.6904840063,42.824,2342.06528708,1,284,202,212,15.350877193,24.9373433584,0.4074844075,19.2572126783,2388.70122524,2435.94593204,2483.80330706,2532.27724988,2581.3716601,2631.09043729,2681.43748105,2732.41669096,2784.0319666,2836.28720756
150,Mewtwo,Psycho Cut,Shadow Ball,48.5954547627,42.824,2081.05175476,1,284,202,212,15.350877193,18.6467589428,0.5340599455,17.1110756207,2122.49030964,2164.46978841,2206.99365604,2250.06537754,2293.68841789,2337.8662421,2382.60231514,2427.90010202,2473.76306773,2520.19467726
150,Mewtwo,Psycho Cut,Hyper Beam,59.838553585,42.824,2562.52621873,1,284,202,212,15.350877193,30.3837719298,0.3804347826,21.0699132342,2613.55204406,2665.24394203,2717.60617929,2770.6430225,2824.35873831,2878.75759339,2933.84385438,2989.62178795,3046.09566075,3103.26973945
150,Mewtwo,Confusion,Psychic,42.5502607921,42.824,1822.17236816,1,284,202,212,12.417218543,24.8640018921,0.2060988433,14.9824861944,1858.45603555,1895.21333678,1932.44730581,1970.16097659,2008.35738308,2047.03955923,2086.21053899,2125.87335631,2166.03104516,2206.68663947
150,Mewtwo,Confusion,Shadow Ball,40.5450032421,42.824,1736.29921884,1,284,202,212,12.417218543,18.5734174766,0.3020030817,14.2764095923,1770.87295316,1805.89800048,1841.37725177,1877.31359801,1913.70993016,1950.5691392,1987.8941161,2025.68775184,2063.95293739,2102.69256372
150,Mewtwo,Confusion,Hyper Beam,44.8271870327,42.824,1919.67945749,1,284,202,212,12.417218543,30.3104304636,0.188172043,15.7842207862,1957.9047166,1996.6289544,2035.85536718,2075.58715125,2115.82750291,2156.57961847,2197.84669424,2239.63192651,2281.9385116,2324.7696458
151,Mew,Pound,Hurricane,36.4917587745,44,1605.63738608,1,220,220,200,12.962962963,25.3240740741,0.2931937173,16.5871630793,1639.8141367,1674.47195653,1709.61420445,1745.24423936,1781.36542018,1817.9811058,1855.09465511,1892.70942703,1930.82878045,1969.45607427
151,Mew,Pound,Earthquake,37.181787903,44,1635.99866773,1,220,220,200,12.962962963,24.1335978836,0.3525179856,16.9008126832,1670.82167259,1706.13484326,1741.94160217,1778.24537173,1815.04957435,1852.35763245,1890.17296844,1928.49900474,1967.33916376,2006.69686792
151,Mew,Pound,Psychic,34.9994436497,44,1539.97552058,1,220,220,200,12.962962963,19.9669312169,0.4206008584,15.9088380226,1572.75462737,1605.99513023,1639.7002507,1673.87321033,1708.51723065,1743.63553321,1779.23133954,1815.30787118,1851.86834968,1888.91599656
151,Mew,Pound,Dragon Pulse,34.2713920817,44,1507.9412516,1,220,220,200,12.962962963,18.3796296296,0.4827586207,15.5779054917,1540.03849383,1572.58753426,1605.59152742,1639.05362784,1672.97699004,1707.36476855,1742.22011789,1777.54619259,1813.34614718,1849.62313617
151,Mew,Pound,Thunder,36.8782423922,44,1622.64266526,1,220,220,200,12.962962963,23.5798880276,0.3579072533,16.762837451,1657.18138129,1692.20626151,1727.7207004,1763.72809243,1800.23183208,1837.23531383,1874.74193213,1912.75508148,1951.27815635,1990.3145512
151,Mew,Pound,Moonblast,34.697243495,44,1526.67871378,1,220,220,200,12.962962963,21.0557813911,0.3470374849,15.7714743159,1559.17479175,1592.1282819,1625.54237796,1659.42027365,1693.76516269,1728.58023882,1763.86869574,1799.63372719,1835.87852689,1872.60628856
151,Mew,Pound,Fire Blast,37.4904720319,44,1649.5807694,1,220,220,200,12.962962963,24.7143179765,0.3470374849,17.0411236509,1684.69287571,1720.29921721,1756.40324472,1793.00840908,1830.11816111,1867.73595163,1905.86523149,1944.50945149,1983.67206248,2023.35651528
