PkMn, PokeName, Quick Move Name, Charge Move Name, Attack, Defense, Att*Def, Should use charge, Base Attack, Base Defense, Base Stamina, Quick Move PPS, Charge Move PPS, Charge PPS Active Fraction, Total PPS, IV10%, IV20%, IV30%, IV40%, IV50%, IV60%, IV70%, IV80%, IV90%, IV100%
126,Magmar,Ember,Flamethrower,34.6898188723,20.54,712.528879638,1,214,158,130,11.9047619048,24.0045155993,0.355828220859,16.2101957347,732.692883951,753.226359151,774.132587802,795.414852469,817.076435715,839.120620107,861.550688208,884.369922583,907.581605796,931.189020413
126,Magmar,Karate Chop,Fire Blast,30.471285461,20.54,625.880203369,1,214,158,130,7.5,30.675304878,0.290780141844,14.2389184397,643.592118606,661.628574393,679.992454108,698.686641135,717.714018853,737.077470643,756.779879886,776.824129965,797.213104258,817.949686148
126,Magmar,Karate Chop,Fire Punch,26.4079508197,20.54,542.419309836,1,214,158,130,7.5,18.0446428571,0.459016393443,12.3401639344,557.769347731,573.400648811,589.315711962,605.517036066,622.007120005,638.788462664,655.863562925,673.234919672,690.905031788,708.876398156
126,Magmar,Karate Chop,Flamethrower,28.9289398734,20.54,594.200425,1,214,158,130,7.5,23.8943965517,0.367088607595,13.5181962025,611.015827541,628.139343568,645.573710517,663.321665823,681.38594692,699.769291242,718.474436225,737.504119304,756.861077912,776.548049486
127,Pinsir,Rock Smash,Vice Grip,20.9050920392,24.18,505.485125508,1,184,186,130,10.6382978723,12.1707193516,0.47191011236,11.3614630648,519.643141697,534.059091501,548.735275617,563.673994741,578.877549568,594.348240796,610.088369121,626.100235238,642.386139844,658.948383636
127,Pinsir,Rock Smash,X Scissor,26.3367059096,24.18,636.821548893,1,184,186,130,10.6382978723,21.0992907801,0.351317440402,14.3134271248,654.658136646,672.819674978,691.309062358,710.129197256,729.282978139,748.773303478,768.603071742,788.775181398,809.292530917,830.158018767
127,Pinsir,Rock Smash,Submission,22.1041672228,24.18,534.478763448,1,184,186,130,10.6382978723,14.5516717325,0.351317440402,12.0131343602,549.448855749,564.691676233,580.209657559,596.005232387,612.080833378,628.43889319,645.081844483,662.012119918,679.232152153,696.744373849
127,Pinsir,Fury Cutter,Vice Grip,20.3608616505,24.18,492.325634709,1,184,186,130,9.375,12.1391369048,0.611650485437,11.0656856796,506.115069758,520.155723536,534.449836845,548.999650485,563.807405259,578.875341968,594.205701412,609.800724393,625.662651713,641.793724173
127,Pinsir,Fury Cutter,X Scissor,27.757122093,24.18,671.167212209,1,184,186,130,9.375,21.0677083333,0.488372093023,15.0853924419,689.965779717,709.106823347,728.59339789,748.42855814,768.615358887,789.156854924,810.056101042,831.316152035,852.940062693,874.930887809
127,Pinsir,Fury Cutter,Submission,21.8734011628,24.18,528.898840116,1,184,186,130,9.375,14.5200892857,0.488372093023,11.8877180233,543.712645633,558.796332068,574.152306684,589.782976744,605.690749512,621.878032249,638.34723222,655.100756686,672.141012911,689.470408158
128,Tauros,Tackle,Horn Attack,20.7797979798,27.6,573.522424242,1,148,184,150,13.6363636364,14.5454545455,0.444444444444,14.0404040404,589.898572348,606.5821,623.575850379,640.882666667,658.505392045,676.446869697,694.709942803,713.297454545,732.212248106,751.457166667
128,Tauros,Tackle,Iron Head,21.0779912805,27.6,581.752559341,1,148,184,150,13.6363636364,15.3409090909,0.355239786856,14.2418860003,598.363707694,615.286646536,632.52425985,650.079431616,667.955045818,686.153986436,704.679137454,723.533382852,742.719606612,762.240692718
128,Tauros,Tackle,Earthquake,24.4815191388,27.6,675.68992823,1,148,184,150,13.6363636364,24.1504329004,0.276315789474,16.5415669856,694.983329622,714.63886727,734.65989084,755.04975,775.811794417,796.949373759,818.465837693,840.364535885,862.648818004,885.322033717
128,Tauros,Zen Headbutt,Horn Attack,18.8625965565,27.6,520.60766496,1,148,184,150,11.4285714286,14.4902597403,0.42996742671,12.7449976733,535.472904515,550.617163932,566.043024072,581.753065798,597.749869971,614.036017455,630.614089109,647.486665798,664.656328382,682.125657725
128,Tauros,Zen Headbutt,Iron Head,18.8659340659,27.6,520.69978022,1,148,184,150,11.4285714286,15.2857142857,0.34188034188,12.7472527473,535.56765,550.714589011,566.143178571,581.856,597.855634615,614.144663736,630.725668681,647.601230769,664.773931319,682.246351648
128,Tauros,Zen Headbutt,Earthquake,21.8766386555,27.6,603.795226891,1,148,184,150,11.4285714286,24.0952380952,0.264705882353,14.781512605,621.035773456,638.599924286,656.490672637,674.711011765,693.263934926,712.152435378,731.379506376,750.948141176,770.861333036,791.12207521
130,Gyarados,Dragon Breath,Hydro Pump,34.9780887728,37.24,1302.5840259,1,192,196,190,12.0,29.9052631579,0.34725848564,18.2177545692,1333.25031375,1364.39413449,1396.01917722,1428.12913103,1460.72768502,1493.81852828,1527.40534991,1561.491839,1596.08168465,1631.17857595
130,Gyarados,Dragon Breath,Twister,23.04,37.24,858.0096,0,192,196,190,12.0,9.55925925926,0.34725848564,12.0,878.209425,898.7238,919.555155,940.70592,962.178525,983.9754,1006.098975,1028.55168,1051.335945,1074.4542
130,Gyarados,Dragon Breath,Dragon Pulse,29.1656414343,37.24,1086.12848701,1,192,196,190,12.0,18.3555555556,0.501992031873,15.190438247,1111.69883653,1137.66736542,1164.03714973,1190.81126553,1217.99278888,1245.58479586,1273.59036251,1302.01256491,1330.85447912,1360.1191812
130,Gyarados,Bite,Hydro Pump,34.9780887728,37.24,1302.5840259,1,192,196,190,12.0,29.9052631579,0.34725848564,18.2177545692,1333.25031375,1364.39413449,1396.01917722,1428.12913103,1460.72768502,1493.81852828,1527.40534991,1561.491839,1596.08168465,1631.17857595
130,Gyarados,Bite,Twister,23.04,37.24,858.0096,0,192,196,190,12.0,9.55925925926,0.34725848564,12.0,878.209425,898.7238,919.555155,940.70592,962.178525,983.9754,1006.098975,1028.55168,1051.335945,1074.4542
130,Gyarados,Bite,Dragon Pulse,29.1656414343,37.24,1086.12848701,1,192,196,190,12.0,18.3555555556,0.501992031873,15.190438247,1111.69883653,1137.66736542,1164.03714973,1190.81126553,1217.99278888,1245.58479586,1273.59036251,1302.01256491,1330.85447912,1360.1191812
131,Lapras,Frost Breath,Dragon Pulse,29.053652968,49.4,1435.25045662,1,186,190,260,13.8888888889,18.4027777778,0.383561643836,15.6202435312,1466.6603257,1498.52040925,1530.83387036,1563.60387215,1596.8335777,1630.52615011,1664.6847525,1699.31254795,1734.41269956,1769.98837043
131,Lapras,Frost Breath,Ice Beam,32.10637459,49.4,1586.05490474,1,186,190,260,13.8888888889,22.6074961948,0.386828160484,17.261491715,1620.76506747,1655.97274955,1691.68144642,1727.89465355,1764.61586637,1801.84858034,1839.59629093,1877.86249357,1916.65068371,1955.96435682
131,Lapras,Frost Breath,Blizzard,34.5118305633,49.4,1704.88442982,1,186,190,260,13.8888888889,32.3985042735,0.252077562327,18.5547476147,1742.1951281,1780.04062059,1818.42466462,1857.35101754,1896.82343669,1936.84567939,1977.42150299,2018.55466482,2060.24892222,2102.50803252
131,Lapras,Ice Shard,Dragon Pulse,28.458070419,49.4,1405.8286787,1,186,190,260,13.3928571429,18.3903769841,0.381625441696,15.3000378597,1436.5946642,1467.80163505,1499.45268949,1531.5509258,1564.09944221,1597.101337,1630.55970842,1664.47765472,1698.85827417,1733.70466502
131,Lapras,Ice Shard,Ice Beam,31.498481829,49.4,1556.02500235,1,186,190,260,13.3928571429,22.5950954012,0.384885764499,16.93466765,1590.07797296,1624.61904302,1659.65164181,1695.17919859,1731.20514265,1767.73290325,1804.76590965,1842.30759114,1880.36137697,1918.93069643
131,Lapras,Ice Shard,Blizzard,33.7614857372,49.4,1667.81739542,1,186,190,260,13.3928571429,32.3861034799,0.250535331906,18.1513364179,1704.31689681,1741.33956509,1778.88907592,1816.96910493,1855.58332776,1894.73542008,1934.42905752,1974.66791572,2015.45567034,2056.79599702
132,Ditto,Pound,Struggle,17.8240740741,10.56,188.222222222,0,110,110,96,16.2037037037,11.0619469027,0.250535331906,16.2037037037,196.412282986,204.836041667,213.496779514,222.397777778,231.542317708,240.933680556,250.575147569,260.47,270.621519097,281.032986111
133,Eevee,Quick Attack,Dig,12.7455534157,14.08,179.457392092,1,114,128,110,9.3984962406,12.3039279233,0.61326989162,11.1803100137,186.457761528,193.637491086,200.998844781,208.544086624,216.275480629,224.195290809,232.305781176,240.609215744,249.107858524,257.803973529
133,Eevee,Quick Attack,Swift,12.691593605,14.08,178.697637958,1,114,128,110,9.3984962406,12.734962406,0.519855595668,11.1329768464,185.668370499,192.817703822,200.147892353,207.661190521,215.359852754,223.246133479,231.322287124,239.590568117,248.053230886,256.712529858
133,Eevee,Quick Attack,Body Slam,16.4458376639,14.08,231.557394307,1,114,128,110,9.3984962406,32.2862444573,0.219666744896,14.4261733894,240.59010835,249.854254279,259.352753394,269.088526997,279.064496386,289.283582863,299.748707727,310.462792278,321.428757816,332.649525642
133,Eevee,Tackle,Dig,15.5454545455,14.08,218.88,0,114,128,110,13.6363636364,12.4098746082,0.219666744896,13.6363636364,227.4181875,236.175136364,245.153607955,254.356363636,263.786164773,273.445772727,283.337948864,293.465454545,303.831051136,314.4375
133,Eevee,Tackle,Swift,15.5454545455,14.08,218.88,0,114,128,110,13.6363636364,12.8409090909,0.219666744896,13.6363636364,227.4181875,236.175136364,245.153607955,254.356363636,263.786164773,273.445772727,283.337948864,293.465454545,303.831051136,314.4375
133,Eevee,Tackle,Body Slam,20.2700103013,14.08,285.401745042,1,114,128,110,13.6363636364,32.3921911422,0.220963172805,17.7807107906,296.534848167,307.953198345,319.66039617,331.660042235,343.955737135,356.551081464,369.449675815,382.655120783,396.171016961,410.000964943
134,Vaporeon,Water Gun,Water Pulse,27.9,43.68,1218.672,0,186,168,260,15.0,13.6325757576,0.220963172805,15.0,1246.61953125,1274.98455,1303.77009375,1332.9792,1362.61490625,1392.68025,1423.17826875,1454.112,1485.48448125,1517.29875
134,Vaporeon,Water Gun,Hydro Pump,37.5757637076,43.68,1641.30935875,1,186,168,260,15.0,29.9802631579,0.34725848564,20.2020234987,1678.94913762,1717.1511893,1755.91960472,1795.25847478,1835.17189038,1875.66394244,1916.73872187,1958.40031958,2000.65282648,2043.50033347
134,Vaporeon,Water Gun,Aqua Tail,34.7731936068,43.68,1518.89309674,1,186,168,260,15.0,24.3111702128,0.396863691194,18.69526538,1553.72553097,1589.07830117,1624.95519314,1661.35999267,1698.29648554,1735.76845755,1773.77969449,1812.33398215,1851.43510632,1891.0868528
135,Jolteon,Thunder Shock,Discharge,27.0854271357,22.62,612.672361809,1,192,174,130,10.4166666667,17.7604166667,0.502512562814,14.1069932998,629.967729566,647.580822079,665.514496015,683.77160804,702.35501482,721.267573021,740.51213931,760.091570352,780.008722813,800.266453361
135,Jolteon,Thunder Shock,Thunderbolt,32.3023255814,22.62,730.678604651,1,192,174,130,10.4166666667,25.7233796296,0.418604651163,16.824127907,751.305216797,772.310750363,793.698612237,815.472209302,837.634948447,860.190236555,883.141480514,906.492087209,930.245463527,954.405016352
135,Jolteon,Thunder Shock,Thunder,33.2330508475,22.62,751.731610169,1,192,174,130,10.4166666667,29.3301841085,0.364406779661,17.3088806497,772.952535843,794.563300781,816.567410032,838.968368644,861.769681665,884.974854145,908.58739113,932.610797669,957.048578812,981.904239605
136,Flareon,Ember,Fire Blast,40.9523401826,23.14,947.637151826,1,238,178,130,11.9047619048,30.7854239257,0.280821917808,17.206865623,972.741603124,998.272311501,1024.23276135,1050.62643705,1077.45682301,1104.7274036,1132.44166322,1160.60308627,1189.21515712,1218.28136018
136,Flareon,Ember,Flamethrower,38.5802658487,23.14,892.747351738,1,238,178,130,11.9047619048,24.0045155993,0.355828220859,16.2101957347,916.397682849,940.449581033,964.906328855,989.771208881,1015.04750367,1040.7384958,1066.84746782,1093.37770231,1120.33248182,1147.71508892
136,Flareon,Ember,Heat Wave,37.6357808858,23.14,870.891969697,1,238,178,130,11.9047619048,26.6134085213,0.265734265734,15.8133533134,893.963316147,917.426398893,941.284420137,965.540582085,990.198086939,1015.2601369,1040.72993419,1066.61068099,1092.90557951,1119.61783196
137,Porygon,Quick Attack,Psybeam,15.8911133255,20.54,326.403467705,1,156,158,130,9.3984962406,10.7612781955,0.578313253012,10.1866111061,336.509031587,346.820186747,357.338995974,368.067522058,379.007827787,390.161975949,401.532029333,413.120050729,424.928102925,436.958248709
137,Porygon,Quick Attack,Signal Beam,18.4922350271,20.54,379.830507456,1,156,158,130,9.3984962406,14.7510914383,0.458749537551,11.8539968122,391.590190906,403.589117647,415.829688113,428.314302738,441.045361957,454.025266204,467.256415913,480.741211519,494.482053457,508.48134216
137,Porygon,Quick Attack,Discharge,17.7249457383,20.54,364.070385464,1,156,158,130,9.3984962406,14.234962406,0.406008932197,11.362144704,375.342130104,386.84319123,398.575869676,410.542466275,422.745281863,435.186617274,447.868773342,460.794050901,473.964750785,487.38317383
137,Porygon,Tackle,Psybeam,21.2727272727,20.54,436.941818182,0,156,158,130,13.6363636364,10.8672248804,0.406008932197,13.6363636364,450.4696875,464.272772727,478.353835227,492.715636364,507.3609375,522.2925,537.513085227,553.025454545,568.832369318,584.936590909
137,Porygon,Tackle,Signal Beam,22.1498716736,20.54,454.958364177,1,156,158,130,13.6363636364,14.8570381232,0.460624071322,14.1986356882,469.04403197,483.416263728,498.077934674,513.031920032,528.281095027,543.828334881,559.676514819,575.828510063,592.287195839,609.055447369
137,Porygon,Tackle,Discharge,21.7209698947,20.54,446.148721637,1,156,158,130,13.6363636364,14.3409090909,0.407830342577,13.9236986505,459.96163986,474.055573131,488.433340999,503.097763013,518.051658722,533.297847675,548.839149421,564.678383509,580.818369487,597.261926906
138,Omanyte,Water Gun,Ancient Power,19.8,11.2,221.76,0,132,160,70,15.0,12.5277777778,0.407830342577,15.0,231.23368125,240.95475,250.92624375,261.1512,271.63265625,282.37365,293.37721875,304.6464,316.18423125,327.99375
138,Omanyte,Water Gun,Brine,19.8,11.2,221.76,0,132,160,70,15.0,13.3958333333,0.407830342577,15.0,231.23368125,240.95475,250.92624375,261.1512,271.63265625,282.37365,293.37721875,304.6464,316.18423125,327.99375
138,Omanyte,Water Gun,Rock Tomb,19.8,11.2,221.76,0,132,160,70,15.0,12.9044117647,0.407830342577,15.0,231.23368125,240.95475,250.92624375,261.1512,271.63265625,282.37365,293.37721875,304.6464,316.18423125,327.99375
138,Omanyte,Mud Shot,Ancient Power,15.6950449294,11.2,175.784503209,1,132,160,70,10.9090909091,12.4255050505,0.646983311938,11.8901855526,183.294091738,190.999779152,198.903973213,207.009081685,215.31751233,223.83167291,232.553971189,241.486814928,250.632611891,259.993769839
138,Omanyte,Mud Shot,Brine,16.1308674304,11.2,180.665715221,1,132,160,70,10.9090909091,13.2935606061,0.549918166939,12.220354114,188.383831197,196.303491363,204.427170341,212.757342753,221.29648322,230.047066364,239.011566806,248.19245917,257.592218075,267.213318145
138,Omanyte,Mud Shot,Rock Tomb,15.6415446072,11.2,175.185299601,1,132,160,70,10.9090909091,12.3930481283,0.633821571238,11.8496550054,182.669289897,190.348710628,198.22596135,206.303441617,214.583550985,223.068689009,231.761255243,240.663649243,249.778270565,259.107518763
139,Omastar,Rock Throw,Ancient Power,21.3983121658,28.28,605.144268048,1,180,202,140,11.0294117647,12.4285130719,0.613636363636,11.8879512032,621.304496295,637.746379825,654.47232595,671.484741979,688.786035222,706.378612989,724.264882591,742.447251337,760.928126538,779.709915504
139,Omastar,Rock Throw,Hydro Pump,29.8745618714,28.28,844.852609723,1,180,202,140,11.0294117647,29.880998452,0.295336787565,16.5969788174,867.414190041,890.368994281,913.720383329,937.471718074,961.626359404,986.187668208,1011.15900537,1036.54373179,1062.34520834,1088.56679592
139,Omastar,Rock Throw,Rock Slide,28.018125855,28.28,792.352599179,1,180,202,140,11.0294117647,19.8069852941,0.516795865633,15.565625475,813.51217968,835.040548763,856.940858467,879.21626083,901.869907892,924.904951693,948.324544271,972.131837665,996.329983915,1020.92213506
139,Omastar,Water Gun,Ancient Power,27.0,28.28,763.56,0,180,202,140,15.0,12.5277777778,0.516795865633,15.0,783.95068125,804.69675,825.80124375,847.2672,869.09765625,891.29565,913.86421875,936.8064,960.12523125,983.82375
139,Omastar,Water Gun,Hydro Pump,36.3636422977,28.28,1028.36380418,1,180,202,140,15.0,29.9802631579,0.34725848564,20.2020234987,1055.82600563,1083.76684352,1112.19040877,1141.10079227,1170.50208495,1200.39837771,1230.79376145,1261.6923271,1293.09816556,1325.01536774
139,Omastar,Water Gun,Rock Slide,32.0853470437,28.28,907.373614396,1,180,202,140,15.0,19.90625,0.575835475578,17.8251928021,931.604802706,956.258314396,981.337759068,1006.84674632,1032.78888576,1059.16778699,1085.98705961,1113.25031321,1140.96115741,1169.1232018
140,Kabuto,Scratch,Ancient Power,18.2079257294,8.52,155.131527215,1,148,142,60,12.0,12.4527777778,0.668435013263,12.3026525199,162.318106306,169.700943462,177.282529969,185.065357114,193.051916185,201.244698469,209.646195254,218.258897825,227.08529747,236.127885477
140,Kabuto,Scratch,Aqua Jet,19.2307674858,8.52,163.846138979,1,148,142,60,12.0,13.5978723404,0.621928166352,12.9937618147,171.436428701,179.234001408,187.241488338,195.461520726,203.89672981,212.549746826,221.423203012,230.519729603,239.841957837,249.392518951
140,Kabuto,Scratch,Rock Tomb,18.2737190083,8.52,155.69208595,1,148,142,60,12.0,12.5294117647,0.65564738292,12.347107438,162.904633326,170.314147934,177.923130062,185.73408,193.749498037,201.971884463,210.403739566,219.047563636,227.905856963,236.981119835
